name,type,thumbs_up,thumbs_down,score,ac_percent,imple_diff,concept_diff,author,cluster,year,time_limit,source_limit,mem_limit,user_ac,total_sub,total_ac,total_wa,ct_error,rt_error,total_tle
Nacci Fear,classical,0,0,0.27,39.67,34,17,Saransh Bansal,Cube (Intel G860),2011,0.105,50000,1536,254,1084,430,222,58,117,256
Nadal vs Djokovic,classical,0,1,0.49,27.48,34,26,n.7n,Cube (Intel G860),2013,1,50000,1536,121,484,133,245,34,36,36
Nail Them,classical,5,0,0.11,44.14,8,5,Kashyap KBR,Cube (Intel G860),2005,0.465,50000,1536,700,2031,896,716,122,151,145
Naive Loki,classical,0,0,0.7,30.1,0,0,smit hinsu,Cube (Intel G860),2013,1,50000,1536,73,289,87,182,7,1,11
Najkraci,classical,3,0,0.47,29.65,26,30,Neal Wu,Cube (Intel G860),2008,0.177,50000,1536,129,678,202,280,26,65,100
Namit In Trouble,classical,6,1,0.66,31.89,14,12,Rahul Yadav,Cube (Intel G860),2017,0.009,50000,1536,80,301,96,122,10,11,61
Nanoworld,classical,0,0,1.74,19.44,0,0,Thomas Dybdahl Ahle,Cube (Intel G860),2013,1,50000,1536,5,36,7,8,0,16,5
Naptime,classical,0,0,0.47,35.73,0,0,Roman Sol,Cube (Intel G860),2005,0.319,50000,1536,128,553,199,194,47,25,88
Natalia Has Another Problem,classical,1,0,0.63,44.22,1,1,kojak_,Cube (Intel G860),2012,0.194,50000,1536,86,251,111,75,12,43,10
Natalia Plays a Game,classical,9,1,0.16,49.3,15,15,kojak_,Cube (Intel G860),2012,0.566,50000,1536,457,1138,561,428,57,57,29
Natalia Spins The Roulette,classical,0,0,1.07,46,0,0,kojak_,Cube (Intel G860),2012,0.1,50000,1536,34,100,46,34,8,5,7
National Treasure,classical,0,0,1.14,36.67,0,0,Race with time,Cube (Intel G860),2010,0.332,50000,1536,29,90,33,26,9,15,7
Naughty and Balls,classical,1,0,0.23,41.04,9,17,darkshadows,Cube (Intel G860),2014,1,50000,1536,303,843,346,417,32,26,22
Naya Shatranj (New Chess),classical,8,1,0.13,73.68,3,16,CSI,Cube (Intel G860),2013,0.186,50000,1536,579,889,655,131,47,11,42
Necklace,classical,0,0,1.08,21.74,0,0,Ivan Metelsky,Cube (Intel G860),2005,1.632,50000,1536,33,322,70,111,17,57,67
Necklace Decomposition,classical,0,0,0.99,58.82,0,0,Mohammad Kotb,Cube (Intel G860),2010,0.519,50000,1536,40,85,50,19,2,1,13
Negative Score,classical,35,3,0.04,33.36,10,11,david_8k,Cube (Intel G860),2012,0.742,50000,1536,2000,9322,3110,2819,592,1222,1575
NEKAMELEONI,classical,0,0,1.74,7.14,0,0,Gầy  :)),Cube (Intel G860),2015,1,50000,1536,5,70,5,26,3,1,35
NEO,classical,0,0,1.86,17.24,0,0,Gầy  :)),Cube (Intel G860),2017,2,50000,1536,2,29,5,21,0,2,1
NERED,classical,0,0,0.2,60.53,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.185,50000,1536,352,722,437,205,33,29,18
Nested Dolls,classical,8,0,0.11,26.18,12,26,~!(*(@*!@^&,Cube (Intel G860),2009,0.156,50000,1536,679,3973,1040,1423,251,279,970
Nested Palindromes,classical,1,0,1.63,27.59,34,34,Joshua Kirstein,Cube (Intel G860),2014,5,50000,1536,8,29,8,13,1,5,2
New Binary,classical,3,0,0.27,42.08,12,28,Abhra,Cube (Intel G860),2014,1,50000,1536,252,719,303,167,89,87,68
New bricks disorder,classical,1,0,0.33,34.44,0,0,gawry,Cube (Intel G860),2004,9,10000,1536,205,961,331,315,68,87,159
New Distinct Substrings,classical,26,1,0.03,30.4,29,27,Hoang Hong Quan,Cube (Intel G860),2006,0.28,50000,1536,2351,15050,4575,2648,959,2015,4832
New Game with a Chess Piece,classical,0,0,0.5,42.52,0,0,Ruslan Sennov,Cube (Intel G860),2010,0.124,50000,1536,118,341,145,165,14,5,11
New Horizons,classical,0,0,1.74,19.35,0,0,Andres Tellez,Cube (Intel G860),2011,0.222,50000,1536,5,29,6,17,3,3,0
New Lottery Game,classical,6,0,1.07,54.05,15,15,Se7s,Cube (Intel G860),2015,0.3,50000,1536,34,74,40,15,5,0,14
New Strategy ,classical,1,0,0.47,32.18,1,1,abdelkarim,Cube (Intel G860),2012,2,50000,1536,131,607,196,287,21,57,45
New TAP,classical,1,0,1.4,41.18,17,17,Fidel Schaposnik,Cube (Intel G860),2016,1,50000,1536,16,51,21,19,1,0,10
New year love story,classical,1,0,0.79,28.57,17,17,Coder nhà mình,Cube (Intel G860),2014,0.1,50000,1536,60,308,88,143,6,13,58
New Year Train,classical,0,0,0.95,49.02,0,0,KAREN [MAHNERAK] HAMBARDZUMYAN,Cube (Intel G860),2012,1,50000,1536,43,102,50,33,11,6,2
Next Lexicographically Greater Substring,classical,1,0,1.29,35.29,17,17,Vaibhav Gosain,Cube (Intel G860),2015,2,50000,1536,21,85,30,21,3,12,19
Nice Binary Trees,classical,16,0,0.06,41.46,12,15,Anil Shanbhag,Cube (Intel G860),2013,1,50000,1536,1267,3601,1493,1585,271,196,52
Nice Quadrangles,classical,0,0,0.38,42.31,0,0,Spooky,Cube (Intel G860),2010,0.1,50000,1536,169,579,245,198,43,20,73
Niceness of the string,classical,6,0,0.08,36.04,6,2,praveen123,Cube (Intel G860),2013,0.242,50000,1536,906,3299,1189,1124,284,232,459
Nikhil Problem,classical,0,0,0.32,44.46,0,0,om,Cube (Intel G860),2011,0.155,50000,1536,206,569,253,88,37,58,130
Nim-B Sum,classical,0,0,0.13,61.02,0,0,egaeus,Cube (Intel G860),2011,0.75,50000,1536,579,1062,648,211,64,116,23
Ninja,classical,0,0,0.51,15.36,0,0,Edwin Guzman,Cube (Intel G860),2012,0.165,50000,1536,116,1159,179,705,80,65,125
Nlogonian Tickets,classical,0,0,1.08,28.31,0,0,Ricardo Oliveira [UFPR],Cube (Intel G860),2012,1,50000,1536,33,166,47,44,12,26,37
No Change,classical,20,0,0.06,36.15,8,15,overwise,Cube (Intel G860),2007,0.644,50000,1536,1342,4711,1703,1913,236,382,474
NO GCD,classical,5,0,0.82,19.53,27,37,Md Abdul Alim,Cube (Intel G860),2016,2,50000,1536,56,512,100,136,15,73,187
No Squares Numbers,classical,7,0,0.12,37.76,21,13,.:: Pratik ::.,Cube (Intel G860),2011,0.745,50000,1536,616,2156,814,338,99,69,834
No Stories Any More!,classical,1,0,1.08,30.23,34,34,Mostafa Saad,Cube (Intel G860),2011,1.489,50000,1536,33,129,39,47,7,16,20
Non Coprime Sequences,classical,0,0,1.86,15.38,0,0,Jatin,Cube (Intel G860),2017,4,50000,1536,2,13,2,4,2,1,4
Non Coprime Sequences(Hard),classical,0,0,1.86,100,17,34,Jatin,Cube (Intel G860),2017,3,50000,1536,2,4,4,0,0,0,0
Non-Decreasing Digits,classical,33,1,0.03,55.04,8,12,John Mario,Cube (Intel G860),2011,0.166,50000,1536,2753,5888,3241,1960,275,241,160
Non-Decreasing Numbers,classical,0,0,1.27,26.05,0,0,Kunal Jain,Cube (Intel G860),2011,0.545,50000,1536,22,119,31,38,8,3,39
Nonnegative Partial Sums,classical,2,1,0.22,31.21,1,9,David García Soriano,Cube (Intel G860),2011,8.989,50000,1536,330,1698,530,585,102,234,247
Norma,classical,1,0,1.36,15.03,34,17,Ivan Katanic,Cube (Intel G860),2015,3,50000,1536,18,173,26,76,14,4,53
Normalized Form,classical,2,0,0.27,36.48,17,17,Omar ElAzazy,Cube (Intel G860),2010,0.717,50000,1536,257,855,311,384,72,66,22
NOS,classical,0,0,0.38,26.4,0,0,dce coders,Cube (Intel G860),2012,0.185,50000,1536,167,962,254,603,51,12,42
Not a Triangle,classical,39,1,0.03,39.48,11,12,Neal Wu,Cube (Intel G860),2008,0.418,50000,1536,2705,8918,3521,2233,413,365,2377
Not So Flat After All,classical,7,2,0.08,42.43,11,7,Mohammad Kotb,Cube (Intel G860),2009,32.12,50000,1536,993,3019,1281,855,253,448,176
November Rain,classical,0,0,0.31,16.39,0,0,adrian,Cube (Intel G860),2004,2.742,50000,1536,216,1830,300,715,165,283,359
NSquare Sum ( Easy ),classical,1,0,0.79,57.63,1,1,Mateus Dantas [ UFCG ],Cube (Intel G860),2012,1,50000,1536,60,118,68,28,6,16,0
NSquare Sum ( Medium ),classical,0,0,0.92,42.29,0,0,Mateus Dantas [ UFCG ],Cube (Intel G860),2012,0.6,50000,1536,46,201,85,66,5,15,30
Nth Prime,classical,1,0,1.63,2.86,17,34,sgtlaugh,Cube (Intel G860),2015,2.667,4000,1536,8,420,12,91,87,81,148
Nubulsa Expo,classical,0,0,1.63,16.42,0,0,Race with time,Cube (Intel G860),2012,0.101,50000,1536,8,63,11,23,3,5,21
Nuclear Plants,classical,0,0,1.38,13.47,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,1,50000,1536,17,297,40,107,5,6,139
Number Game,classical,0,0,0.68,28.14,0,0,Mohammad Kotb,Cube (Intel G860),2010,0.894,50000,1536,77,334,94,94,23,11,112
Number Guessing Game,classical,29,8,0.02,63.58,3,11,Bin Jin,Cube (Intel G860),2008,0.1,50000,1536,4259,7029,4469,2553,0,0,2
Number Guessing Game 2,classical,3,0,0.51,36.5,17,42,Bin Jin,Cube (Intel G860),2011,0.242,50000,1536,116,411,150,177,49,21,14
Number Labyrinth,classical,0,0,0.91,22.18,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,0.5,50000,1536,47,266,59,140,16,41,10
Number Magic II,classical,0,0,1.4,25,0,0,AvmnuSng,Cube (Intel G860),2013,0.1,5000,1536,16,104,26,64,2,0,8
Number of Binary Trees,classical,3,0,1.16,39.13,9,9,Piyush Kumar,Cube (Intel G860),2016,1.5,50000,1536,28,115,45,47,8,6,9
Number of common divisors,classical,42,2,0.02,29.36,12,14,Mir Wasi Ahmed,Cube (Intel G860),2010,0.6,50000,1536,3745,18193,5342,2991,1096,712,8033
Number of Palindromes,classical,5,1,0.11,50.71,11,12,The quick brown fox jumps over the lazy dog,Cube (Intel G860),2010,0.1,50000,1536,702,1980,1004,414,141,67,351
Number of Prime Strings,classical,0,0,0.72,17.04,0,0,Kunal Jain,Cube (Intel G860),2011,0.133,50000,1536,70,493,84,144,12,41,212
Number of quite different words,classical,4,0,0.31,33.23,17,30,overwise,Cube (Intel G860),2005,2.712,50000,1536,216,927,308,326,61,162,68
Number of score sequences ,classical,7,0,0.95,40.83,15,17,Piyush Kumar,Cube (Intel G860),2016,0.1,50000,1536,43,120,49,50,1,6,14
Number Steps,classical,45,8,0,45.14,3,4,Camilo Andrés Varela León,Cube (Intel G860),2006,1.159,50000,1536,19702,51966,23459,20998,4071,2581,798
Number Theory,classical,0,0,1.43,36.87,34,17,XeRoN!X,Cube (Intel G860),2012,0.1,50000,1536,15,556,205,72,20,18,240
Numeral System,classical,10,1,0.04,70.17,7,4,Camilo Andrés Varela León,Cube (Intel G860),2007,0.181,50000,1536,2034,3248,2279,498,322,118,28
Numeral System of the Maya,classical,7,4,0.03,40.01,12,4,Michał Czuczman,Cube (Intel G860),2004,3,50000,1536,2380,6895,2759,1985,541,804,805
Nymphs from H10,classical,0,0,1.29,32.5,0,0,triveni,Cube (Intel G860),2014,1.146,50000,1536,21,80,26,32,2,9,11
OAE,classical,3,0,0.1,39.58,1,17,Troika::Bytes,Cube (Intel G860),2010,0.18,50000,1536,778,2491,986,892,199,103,310
Obsession,classical,0,0,1.45,14.4,0,0,dce coders,Cube (Intel G860),2012,2.355,3000,1536,14,257,37,68,15,8,128
Odd Independent Sets,classical,0,0,1.48,65.22,0,0,Subrahmanyam Velaga,Cube (Intel G860),2010,0.869,50000,1536,13,23,15,5,0,2,1
Odd Numbers of Divisors,classical,8,0,0.12,18.69,17,17,John Rizzo,Cube (Intel G860),2008,0.449,50000,1536,644,6082,1137,1356,371,710,2505
Office Mates,classical,1,0,0.98,34.62,17,34,SourSpinach,Cube (Intel G860),2014,2,50000,1536,41,182,63,96,5,13,5
Officers on the Beat,classical,0,0,1.63,7.81,0,0,adrian,Cube (Intel G860),2005,2.125,50000,1536,8,128,10,101,3,10,4
Ogledala,classical,1,0,1.67,30,34,17,Ivan Katanic,Cube (Intel G860),2015,7,50000,1536,7,50,15,10,1,11,13
Ohani And Binary Search Tree,classical,0,0,1.36,19.85,0,0,Raihat Zaman Neloy,Cube (Intel G860),2014,0.5,50000,1536,18,131,26,61,12,26,6
Ohani And The Game,classical,0,0,0.75,17.94,11,8,Raihat Zaman Neloy,Cube (Intel G860),2015,0.125,50000,1536,66,485,87,118,25,81,173
Ohani And The Series,classical,2,0,0.14,41.57,9,9,Raihat Zaman Neloy,Cube (Intel G860),2014,0.5,50000,1536,538,1987,826,554,88,48,471
Ohgas' Fortune,classical,4,1,0.11,64.35,9,1,Camilo Andrés Varela León,Cube (Intel G860),2007,0.146,50000,1536,655,1122,722,208,108,35,48
Oil,classical,1,0,1.48,46.15,17,34,Fudan University Problem Setters,Cube (Intel G860),2016,90,50000,1536,13,39,18,17,3,1,0
Oil Company,classical,1,0,0.46,25.25,34,34,Bin Jin,Cube (Intel G860),2008,2.857,50000,1536,134,807,203,197,34,105,267
Okret,classical,1,0,1.18,13.31,34,17,Stjepan Glavina,Cube (Intel G860),2011,0.18,50000,1536,27,263,35,20,29,26,153
On the Plus Side,classical,1,0,1.18,24.83,1,17,Laurens,Cube (Intel G860),2013,1,50000,1536,27,145,36,50,8,25,19
On the side of the road,classical,0,0,0.82,19.75,0,0,Fidel Schaposnik,Cube (Intel G860),2013,1,50000,1536,57,405,80,259,12,20,32
On the Way to Find Chris,classical,1,0,0.88,14.51,26,26,Fudan University Problem Setters,Cube (Intel G860),2007,1,50000,1536,50,386,56,159,30,92,49
One day with string,classical,11,3,0.37,31.27,8,11,shuvo karmakar,Cube (Intel G860),2015,0.5,50000,1536,174,675,211,406,24,22,12
One Geometry Problem,classical,9,2,0.06,39.57,5,14,Frank Rafael Arteaga,Cube (Intel G860),2008,0.23,4000,1536,1408,4468,1768,1353,595,355,390
One Good Base Deserves Another,classical,0,0,1.9,50,0,0,Mitch Schwartz,Cube (Intel G860),2013,30,50000,1536,1,2,1,0,0,0,1
One Instruction Computer Simulator,classical,0,0,1.01,9.94,0,0,Chen Xiaohong,Cube (Intel G860),2007,0.114,50000,1536,38,493,49,315,21,102,6
One more weird game ,classical,6,0,0.32,64.89,4,9,Beer hu !!,Cube (Intel G860),2016,0.5,50000,1536,211,376,244,86,13,10,21
One of the Simpsons symbols,classical,4,1,0.36,72,5,13,New_Horizons,Cube (Intel G860),2015,0.1,50000,1536,180,275,198,47,8,1,14
One piece,classical,1,0,1.07,36.79,9,26,Kata,Cube (Intel G860),2015,1,50000,1536,34,106,39,34,10,12,11
One Punch Man,classical,3,0,1.13,35.35,17,17,Rezwan,Cube (Intel G860),2016,1,50000,1536,30,99,35,33,8,13,10
"One Theorem, One Year",classical,0,0,1.05,42.96,0,0,Samir Ahmed,Cube (Intel G860),2012,0.342,30000,1536,35,142,61,21,9,11,40
One X LIS,classical,1,0,1.05,20.18,17,17,TouristGuide,Cube (Intel G860),2013,1,50000,1536,35,218,44,143,4,6,19
Ones and zeros,classical,54,2,0.03,26.77,20,22,Paweł Dobrzycki,Cube (Intel G860),2005,8,4096,1536,2429,13696,3667,3531,1163,1431,3896
Online Bridge Searching,classical,0,0,1.01,43.7,0,0,Race with time,Cube (Intel G860),2012,0.14,50000,1536,38,254,111,31,7,40,65
Onotole needs your help,classical,88,8,0.01,38.28,4,13,Efim,Cube (Intel G860),2010,0.134,50000,1536,6558,22003,8423,1003,1914,1943,8700
Operating System Problems (Task Scheduling),classical,1,0,0.48,58.64,17,17,Muhammad Ridowan,Cube (Intel G860),2010,0.327,50000,1536,124,295,173,74,16,15,17
Operation Bits,classical,1,0,0.19,58.09,9,9,Benkindersophobia,Cube (Intel G860),2013,0.1,40000,1536,386,797,463,208,54,6,65
Operators,classical,8,1,0.22,22.1,16,20,Kata,Cube (Intel G860),2014,0.1,50000,1536,319,1955,432,1124,118,97,183
Operators (new ver),classical,1,0,1.33,9.78,34,17,Kata,Cube (Intel G860),2014,1.5,50000,1536,19,501,49,166,46,23,215
Optimal Connected Subset,classical,1,2,0.44,46.52,26,42,Fudan University Problem Setters,Cube (Intel G860),2007,1,50000,1536,142,359,167,60,82,15,35
Optimal Marks,classical,4,0,0.14,27.03,24,30,Thanh-Vy Hua,Cube (Intel G860),2006,1.407,10000,1536,551,3570,965,1233,238,409,724
Optimal Strategy for the ICPC,classical,0,0,1.67,19.05,0,0,Race with time,Cube (Intel G860),2010,1.204,50000,1536,7,42,8,11,4,1,18
OR,classical,10,0,0.7,22.03,16,17,Evan,Cube (Intel G860),2016,0.5,50000,1536,74,631,139,348,32,24,88
Order statistic set,classical,62,1,0.05,26.42,25,22,Duc,Cube (Intel G860),2008,0.3,50000,1536,1678,14625,3864,4680,922,1927,3203
Ordering the Soldiers,classical,10,0,0.07,33.46,17,17,adrian,Cube (Intel G860),2004,13,50000,1536,1122,5786,1936,1619,314,718,1194
Organizator,classical,0,0,0.86,34.26,0,0,Tomislav Babic,Cube (Intel G860),2013,1,50000,1536,52,251,86,99,10,11,45
Origin of Life,classical,0,0,1.11,20.3,0,0,Bobby Xiao,Cube (Intel G860),2007,1.149,50000,1536,31,202,41,41,29,15,76
OTOCI,classical,1,0,0.25,55.48,34,34,Race with time,Cube (Intel G860),2009,0.997,50000,1536,283,1388,770,316,45,90,163
Ouroboros Snake,classical,1,0,0.7,53.11,17,34,Daniel Gómez Didier,Cube (Intel G860),2008,0.333,50000,1536,73,209,111,60,14,15,9
Outside it is now raining,classical,0,0,1.23,23.15,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,1,50000,1536,24,108,25,44,8,23,8
Overlapping Words,classical,0,0,0.63,22.39,0,0,Minilek,Cube (Intel G860),2008,4.082,50000,1536,85,545,122,323,24,24,52
Overlapping Words,classical,0,0,1.36,25.51,0,0,Adrian Satja Kurdija,Cube (Intel G860),2015,1,50000,1536,18,98,25,33,7,4,29
Pabbu-pneumonia,classical,0,0,1,28.95,0,0,CSI,Cube (Intel G860),2013,0.171,50000,1536,39,152,44,63,6,13,26
Packing Rectangles,classical,0,0,1.14,54.84,0,0,nhs,Cube (Intel G860),2012,0.1,50000,1536,29,62,34,13,7,4,4
Paid Roads,classical,4,1,0.34,26.88,26,26,~!(*(@*!@^&,Cube (Intel G860),2009,0.18,50000,1536,193,919,247,565,31,43,31
Paint By Numbers,classical,0,0,1.36,21.37,0,0,Bobby Xiao,Cube (Intel G860),2007,0.571,50000,1536,18,131,28,48,10,20,25
Paint on a Wall,classical,1,0,1.33,56.6,34,17,Fudan University Problem Setters,Cube (Intel G860),2011,3,50000,1536,19,52,29,14,3,3,3
Paint templates,classical,0,0,0.84,40.67,0,0,Michał Czuczman,Cube (Intel G860),2004,3,50000,1536,54,150,61,38,11,31,9
Painting Blocks (Act I),classical,0,0,0.56,57.86,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,101,337,195,72,9,16,45
Painting Blocks (Act II),classical,0,0,0.87,18.93,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,51,412,78,52,3,126,153
Painting Hat,classical,3,0,0.66,51.58,11,11,Andy,Cube (Intel G860),2016,1,50000,1536,80,190,98,55,9,0,27
Pair and unpair weightest string,classical,0,0,0.77,53.85,17,34,Rishav Goyal,Cube (Intel G860),2014,2,50000,1536,63,169,91,38,5,10,25
Pair Divisible 2,classical,0,0,1.67,9.24,34,34,Min_25,Cube (Intel G860),2016,5,50000,1536,7,117,11,28,13,17,48
Pairs of Integers,classical,0,0,0.35,25.94,0,0,Nguyen Minh Hieu,Cube (Intel G860),2006,0.127,10000,1536,189,821,213,386,75,55,92
Palin Square,classical,6,0,0.99,38.46,21,30,Gầy  :)),Cube (Intel G860),2013,1,50000,1536,40,208,80,102,9,5,12
Palindrome 2000,classical,28,3,0.04,24.51,17,13,Gareev,Cube (Intel G860),2010,0.158,50000,1536,1923,10206,2502,1777,584,1145,4192
Palindrome in a Tree ,classical,2,0,0.88,42.51,0,0,Md. Najim Ahmed,Cube (Intel G860),2015,2,50000,1536,50,167,71,44,9,19,21
Palindrome Merge,classical,1,0,1.36,31.58,17,17,[✖‿✖],Cube (Intel G860),2014,1,50000,1536,18,65,19,18,3,1,24
Palindrome Or Not,classical,9,0,0.35,17.12,13,10,Md. Najim Ahmed,Cube (Intel G860),2015,0.1,50000,1536,185,1338,229,567,99,97,341
Palindromes,classical,7,0,0.1,23.6,17,14,Chinh Nguyen,Cube (Intel G860),2008,0.1,50000,1536,768,4817,1137,1893,407,190,1177
Palindromes,classical,1,0,0.63,28.57,34,34,Varun Jalan,Cube (Intel G860),2011,0.547,50000,1536,86,420,120,70,38,52,140
Palindromes,classical,1,0,1.16,22.83,17,34,Se7s,Cube (Intel G860),2014,1,50000,1536,28,219,50,104,21,11,33
Palindromic DNA,classical,0,0,1.43,26.32,0,0,David García Soriano,Cube (Intel G860),2011,0.157,50000,1536,15,76,20,19,9,7,21
Palindromic Number,classical,2,0,0.67,18.72,9,17,John Rizzo,Cube (Intel G860),2008,0.87,50000,1536,79,486,91,171,57,35,132
Palindromic Primes (Hard),classical,2,0,1.78,13.33,0,0,sgtlaugh,Cube (Intel G860),2016,15,50000,1536,4,195,26,43,40,40,43
Panic in the Plazas,classical,0,0,0.68,19.35,0,0,adrian,Cube (Intel G860),2004,2.267,50000,1536,77,558,108,305,24,81,40
Paper Fold,classical,0,0,1.19,15.6,0,0,Narek Saribekyan,Cube (Intel G860),2010,0.49,50000,1536,26,250,39,107,8,18,77
Parade,classical,0,0,1.08,47.57,0,0,triveni,Cube (Intel G860),2014,4,50000,1536,33,103,49,45,3,5,1
Paradox,classical,19,0,0.09,30.77,16,18,arun,Cube (Intel G860),2010,3,50000,1536,830,3458,1064,1707,199,219,267
Paragliding Trip,classical,1,0,1.7,36.36,17,34,Hodobox,Cube (Intel G860),2017,3.5,50000,1536,6,33,12,6,1,1,13
Parity,classical,1,0,0.74,19.64,17,34,Minilek,Cube (Intel G860),2008,5,50000,1536,67,769,151,377,101,56,84
PARKET,classical,4,1,0.05,56.19,1,1,Kawmia Institutes,Cube (Intel G860),2011,0.22,50000,1536,1527,3031,1703,1022,141,41,121
Parking Bay,classical,1,0,0.17,47.12,17,34,Kashyap KBR,Cube (Intel G860),2006,0.524,50000,1536,432,1059,499,379,89,15,74
Parking Lot,classical,0,0,0.47,19.2,0,0,Daniel Gómez Didier,Cube (Intel G860),2008,3,50000,1536,130,828,159,257,120,118,173
Partial Palindrome,classical,0,0,1.86,7.69,0,0,Zvonimir Medic,Cube (Intel G860),2010,0.5,50000,1536,2,52,4,7,6,12,23
Partial Sums,classical,1,0,0.32,24.39,0,0,Stephen Merriman,Cube (Intel G860),2007,1.51,50000,1536,212,1222,298,418,101,130,275
Particular Palindromes,classical,2,0,0.17,32.19,17,23,Sebastian Kanthak,Cube (Intel G860),2005,0.583,50000,1536,441,1960,631,675,132,95,426
Partition,classical,10,0,0.11,38.84,22,21,adrian,Cube (Intel G860),2004,7,50000,1536,684,2420,940,781,114,262,321
Partition function (EASY),classical,2,0,0.78,36.07,17,34,Michael Kharitonov,Cube (Intel G860),2013,1,10000,1536,62,341,123,60,32,27,99
Partition function (HARD),classical,0,0,1.9,27.78,50,50,Michael Kharitonov,Cube (Intel G860),2013,30,50000,1536,1,18,5,2,2,7,2
Partition the sequence,classical,2,0,0.33,20.87,26,34,Nguyen Dinh Tu,Cube (Intel G860),2006,7.414,50000,1536,202,1356,283,522,94,102,355
Partition the sticks,classical,1,0,0.65,32.61,0,0,praveen123,Cube (Intel G860),2013,1,50000,1536,82,368,120,183,15,27,23
Partitioning the plane,classical,0,0,1.16,57.47,0,0,Raziman T V,Cube (Intel G860),2011,1.181,50000,1536,28,87,50,16,1,5,15
Partitions,classical,0,0,1.45,9.7,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.2,50000,1536,14,268,26,206,21,9,6
Party,classical,2,8,0.1,49.35,1,11,Efim,Cube (Intel G860),2010,0.506,50000,1536,792,2162,1067,713,155,26,201
Party At School,classical,0,0,0.91,24.28,0,0,Phenomenal,Cube (Intel G860),2009,0.1,50000,1536,47,346,84,175,16,9,62
Party Night,classical,0,0,1.23,38.46,0,0,David García Soriano,Cube (Intel G860),2011,0.1,50000,1536,24,65,25,31,1,5,3
Party of Cloaked Killers,classical,0,0,1.19,23.02,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,26,126,29,69,0,12,16
Party Schedule,classical,129,3,0.01,34.51,14,17,Patryk Pomykalski,Cube (Intel G860),2004,3,50000,1536,5592,19644,6780,9704,1111,1373,654
Party Switching,classical,0,0,0.43,35.9,0,0,[Retired] Fendy Kosnatha,Cube (Intel G860),2011,0.1,50000,1536,145,532,192,229,43,42,26
Party Time,classical,0,0,1.9,40,0,0,Ranjith Mudalaiyar,Cube (Intel G860),2013,1,50000,1536,1,5,2,1,1,1,0
Party!,classical,1,0,0.88,20,34,34,Spooky,Cube (Intel G860),2011,0.16,50000,1536,50,370,74,118,8,23,146
PASIJANS,classical,0,0,0.93,43.65,0,0,Azat Taryhchiyev,Cube (Intel G860),2012,0.159,20000,1536,45,126,55,56,12,3,0
Path Finding In the Country,classical,1,0,0.65,36.83,9,17,Mukit09,Cube (Intel G860),2014,1,50000,1536,82,391,144,94,18,79,56
Path Game,classical,2,1,0.72,55.8,17,17,imranziad,Cube (Intel G860),2016,1,50000,1536,70,138,77,49,3,1,6
Path of the righteous man,classical,9,1,0.3,38.24,21,21,Buda IM,Cube (Intel G860),2012,0.481,50000,1536,230,782,299,252,32,20,177
