name,type,thumbs_up,thumbs_down,score,ac_percent,imple_diff,concept_diff,author,cluster,year,time_limit,source_limit,mem_limit,user_ac,total_sub,total_ac,total_wa,ct_error,rt_error,total_tle
Direct Visibility,1,0,0,0.34,18.54,34,34,adrian,Cube (Intel G860),2004,13,50000,1536,195,1510,280,549,155,144,380
Dirty Plates,1,0,0,1.36,44.23,0,0,[✖‿✖],Cube (Intel G860),2014,1,50000,1536,18,52,23,28,1,0,0
Discord is at it again,1,0,0,1.19,47.64,0,0,Alex Anderson,Cube (Intel G860),2013,0.574,10000,1536,26,191,91,60,5,9,25
Discord is Cornered,1,0,0,1.31,45.28,0,0,Alex Anderson,Cube (Intel G860),2012,0.1,50000,1536,20,53,24,11,2,4,12
Discords Dilemma ,1,0,0,1.29,32.48,0,0,Alex Anderson,Cube (Intel G860),2012,0.189,50000,1536,21,117,38,44,8,4,17
Discrete Math Problem,1,5,0,0.27,30.64,17,23,Frank Rafael Arteaga,Cube (Intel G860),2009,0.1,1000,1536,250,1211,371,427,147,41,225
Disjoint Paths,1,1,0,0.28,21.83,0,0,Minilek,Cube (Intel G860),2008,30,50000,1536,249,2061,450,902,111,358,118
Disjoint Subtrees,1,0,0,1.54,49.22,0,0,Aditya Muraletharan,Cube (Intel G860),2013,0.5,50000,1536,11,128,63,46,2,9,8
Disney Fastpass,1,0,0,1.13,23.96,0,0,Bin Jin,Cube (Intel G860),2011,4.349,50000,1536,30,217,52,45,11,14,95
Distance,1,0,0,0.91,25.52,0,0,Kunal Jain,Cube (Intel G860),2011,1.303,50000,1536,47,290,74,101,2,6,107
Distance,1,1,0,0.91,26,34,17,Krzysztof Lewko,Cube (Intel G860),2011,0.1,50000,1536,47,250,65,58,3,25,93
Distance on a square lattice,1,0,0,0.52,55.87,0,0,Robert Gerbicz,Cube (Intel G860),2009,1,50000,1536,114,213,119,42,9,3,40
Distance Query,1,12,0,0.17,31.68,22,22,~!(*(@*!@^&,Cube (Intel G860),2009,1,50000,1536,423,1951,618,524,138,171,499
Distinct Increasing Subsequences,1,5,1,0.12,25.6,24,27,Bin Jin,Cube (Intel G860),2008,0.228,50000,1536,633,3640,932,2193,148,139,226
Distinct Primes,1,34,2,0.02,54.06,9,8,Varun Jalan,Cube (Intel G860),2011,3,50000,1536,3196,7514,4062,2309,406,487,243
Distinct Submatrices,1,1,0,1.36,29.11,50,50,Fudan University Problem Setters,Cube (Intel G860),2011,2,50000,1536,18,78,23,21,4,9,21
Distinct Subsequences,1,46,2,0.03,35.53,12,20,Ajay Somani,Cube (Intel G860),2008,0.245,50000,1536,2528,9872,3508,4540,638,363,817
Distinct Substrings,1,52,2,0.02,33.18,21,24,Prasanna,Cube (Intel G860),2006,0.5,50000,1536,3513,19189,6367,4258,2611,2810,3138
Distinct Subtrees,1,0,0,1.51,18.75,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,1,50000,1536,12,64,12,38,0,3,11
Distinct Viewpoints,1,0,0,1.95,0,0,0,Mitch Schwartz,Cube (Intel G860),2014,30,50000,1536,0,0,0,0,0,0,0
Distracted judges,1,6,0,0.26,48.79,17,17,Fidel Schaposnik,Cube (Intel G860),2014,1,50000,1536,263,744,363,254,13,48,61
Distributing Ballot Boxes,1,9,0,0.16,43.81,9,10,David García Soriano,Cube (Intel G860),2011,7.451,50000,1536,461,1639,718,460,82,161,213
Distributing Chocolates,2,0,0,0,45.67,0,0,Md Abdul Alim,Cube (Intel G860),2014,1,50000,1536,18,127,58,51,8,1,9
Distributing sweets,1,4,1,0.59,22.14,28,23,Walid Amin,Cube (Intel G860),2014,4,50000,1536,94,795,176,491,11,113,4
Distributing V-Energy,1,0,0,1.38,37.25,0,0,Hector Navarro,Cube (Intel G860),2013,1,50000,1536,17,51,19,21,0,0,11
Ditto and String,2,0,1,0,47.18,0,0,imranziad,Cube (Intel G860),2016,1,50000,1536,188,478,233,73,40,107,25
Divide and Conquer,1,1,0,1.11,18.62,17,34,Stjepan Glavina,Cube (Intel G860),2010,5,50000,1536,31,349,65,58,59,49,118
Divide And Conquer,1,0,0,1.63,33.33,0,0,jack(chakradarraju),Cube (Intel G860),2012,1,50000,1536,8,24,8,13,1,2,0
Divide Polygon,1,1,0,1.43,32.22,1,34,Nguyễn Xuân Khánh,Cube (Intel G860),2009,0.582,50000,1536,15,90,29,45,6,6,4
Divide Polygon (HARD),1,0,0,1.78,9.38,0,0,Michael Kharitonov,Cube (Intel G860),2013,6,50000,1536,4,128,12,31,1,35,49
Dividing Apples,2,0,2,0,28,1,1,imranziad,Cube (Intel G860),2016,0.5,50000,1536,58,277,84,26,14,152,1
Dividing Money,2,0,0,0,12.73,0,0,Ankit Kumar Vats ,Cube (Intel G860),2014,2,50000,1536,7,55,7,27,13,6,2
Dividing Spaces,2,0,0,0,68,0,0,Rahul,Cube (Intel G860),2007,3.283,50000,1536,16,25,17,3,3,1,1
Dividing Stones,1,0,0,0.42,27.04,0,0,Varun Jalan,Cube (Intel G860),2010,0.981,50000,1536,150,1324,358,347,47,140,428
Dividing Xorland,1,0,0,1.51,33.33,0,0,Olson Ortiz,Cube (Intel G860),2013,0.411,50000,1536,12,36,12,11,13,0,0
Divisibility by 15,1,3,0,0.08,15.33,28,28,Ivan Metelsky,Cube (Intel G860),2005,1.919,50000,1536,950,8347,1280,5224,444,825,569
Divisibility Check ,2,0,0,0,18.18,0,0,Setu,Cube (Intel G860),2014,1,50000,1536,7,77,14,58,4,1,0
Divisibility Relation,1,3,0,0.29,21.29,12,39,Duc,Cube (Intel G860),2008,0.194,50000,1536,235,1493,317,882,74,69,149
Divisibility Test,1,5,0,0.99,21.88,17,17,Adarsh kumar,Cube (Intel G860),2015,1,50000,1536,40,521,114,247,30,27,103
Divisible by 6 and 9,1,1,0,0.52,37.09,17,9,AvmnuSng,Cube (Intel G860),2013,0.1,50000,1536,114,453,168,129,51,33,71
Divisible Fibonacci Numbers,1,4,0,0.43,25.5,11,11,imranziad,Cube (Intel G860),2015,1,50000,1536,147,745,190,341,43,76,92
Divisible Fibonacci Numbers,1,1,0,1.51,22.63,17,34,Francky,Cube (Intel G860),2016,1,50000,1536,12,243,55,105,18,44,20
Divisible Number Sum,1,4,0,1.29,16.94,17,13,Najmuzzaman,Cube (Intel G860),2014,0.5,50000,1536,21,372,63,108,13,31,150
Divisiblity by 3,1,9,2,0.16,32.92,12,8,Bhavik,Cube (Intel G860),2014,0.132,50000,1536,461,2251,741,765,119,48,572
Divisor Digits,1,4,0,0.06,30.89,8,15,Olson Ortiz,Cube (Intel G860),2011,0.207,50000,1536,1202,5189,1603,2204,416,208,749
Divisor Game,1,5,0,0.95,22.47,17,17,Adarsh kumar,Cube (Intel G860),2015,0.2,50000,1536,43,267,60,168,1,8,30
Divisor Summation,2,45,3,0,22.2,7,9,Neal Zane,Cube (Intel G860),2004,3,5000,1536,10745,88719,19697,28685,12045,4859,23390
Divisor Summation (Hard),1,8,0,0.17,15.93,17,15,Bin Jin,Cube (Intel G860),2007,18.17,50000,1536,423,8400,1338,1804,740,1018,3488
Divisor Summation Powered,1,6,0,0.24,19.96,20,27,Nikhil Garg,Cube (Intel G860),2010,0.53,50000,1536,294,2836,566,897,141,97,1132
Divisors,1,15,0,0.08,44.85,17,15,Noszi,Cube (Intel G860),2005,0.705,3333,1536,1024,3418,1533,615,188,151,928
Divisors,1,2,0,0.95,16.02,9,17,Eddy Cael,Cube (Intel G860),2013,0.129,50000,1536,43,493,79,132,49,41,192
Divisors,2,0,0,0,60.81,0,0,Shafaet,Cube (Intel G860),2013,1,50000,1536,118,592,360,152,33,35,10
Divisors,2,0,0,0,42.86,0,0,abdou_93,Cube (Intel G860),2013,1.182,50000,1536,16,63,27,12,3,1,18
Divisors,2,0,0,0,27.12,0,0,imranziad,Cube (Intel G860),2015,1,50000,1536,16,118,32,84,0,2,0
Divisors 2,1,4,0,0.12,53.91,15,17,Noszi,Cube (Intel G860),2005,0.873,3333,1536,617,1664,897,151,86,78,451
Divisors of factorial,1,39,1,0.09,34.98,15,14,ivar.raknahs,Cube (Intel G860),2015,1,50000,1536,876,3551,1242,1370,168,182,587
Divisors of factorial (extreme),1,2,0,1.57,28.74,42,17,Min_25,Cube (Intel G860),2015,1,50000,1536,10,167,48,69,7,17,25
Divisors of factorial (hard),1,2,0,0.73,57.69,23,12,Francky,Cube (Intel G860),2015,15,50000,1536,69,657,379,132,14,38,94
Divisors of factorial (medium),2,2,0,0,37.2,1,17,Francky,Cube (Intel G860),2015,5.5,50000,1536,52,715,266,143,21,56,227
Divisors VI,1,1,0,1.48,16.35,0,0,Chen Xiaohong,Cube (Intel G860),2010,0.219,50000,1536,13,104,17,34,10,8,35
DIVSEQ,1,10,0,0.61,44.95,15,20,ivokaragyozov,Cube (Intel G860),2016,0.2,50000,1536,90,307,138,105,8,7,47
Dixon Dominoes,1,1,0,1.48,26.79,1,1,david_8k,Cube (Intel G860),2012,0.353,50000,1536,13,56,15,30,0,2,9
DNA,1,1,0,0.21,44.84,9,17,UNI Training,Cube (Intel G860),2012,0.305,50000,1536,341,1173,526,386,76,99,85
DNA,1,0,0,1.78,31.58,0,0,Gabriel Menacho,Cube (Intel G860),2014,1,50000,1536,4,19,6,12,1,0,0
DNA Laboratory,1,0,0,0.63,12.08,0,0,Andrés Leonardo Rojas Duarte,Cube (Intel G860),2007,2.052,50000,1536,85,1043,126,354,89,177,295
DNA Sequences,1,23,1,0.06,26.81,16,21,Diego Satoba,Cube (Intel G860),2008,0.779,50000,1536,1330,7604,2039,2660,593,418,1888
DNA Translation,1,0,0,0.52,22.22,0,0,Wanderley Guimarăes,Cube (Intel G860),2006,0.1,50000,1536,113,801,178,353,240,27,3
Do as directed,2,0,0,0,0,0,0,sharique,Cube (Intel G860),2016,1,50000,1536,0,0,0,0,0,0,0
"Do It Wrong, Get It Right",1,5,0,1.03,33.33,17,17,Joshua Kirstein,Cube (Intel G860),2015,1,50000,1536,37,192,64,86,7,7,26
Do Not Drink Too Much in Cubbes 425 Points,2,0,0,0,100,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,1,1,1,0,0,0,0
Do or Die !!,2,1,0,0,58.96,1,1,Md Abdul Alim,Cube (Intel G860),2014,1,50000,1536,41,134,79,18,22,7,8
DO THE UNTWIST,2,0,0,0,0,0,0,MaratónAFDM,Cube (Intel G860),2015,1,50000,1536,0,0,0,0,0,0,0
Do You Even Lift,1,1,0,1.74,37.84,34,34,Federico Lebron,Cube (Intel G860),2013,0.5,50000,1536,5,74,28,13,4,15,14
Do You know your Algorithms,2,0,0,0,51.23,0,0,Nikunj Jain,Cube (Intel G860),2012,0.5,50000,1536,434,933,478,340,57,41,16
Doing Nothing,2,1,0,0,45.84,1,1,Pablo Ariel Heiber,Cube (Intel G860),2011,1.117,50000,1536,1232,3220,1476,853,236,290,365
Doing The Word Wrap,1,0,0,0.44,36.79,0,0,Pablo Ariel Heiber,Cube (Intel G860),2010,0.135,50000,1536,141,548,201,139,28,51,128
DOJO Corridor I,1,0,0,1.36,46.09,0,0,Francky,Cube (Intel G860),2012,0.2,50000,1536,18,230,106,74,12,6,32
DOJO Corridor II,1,1,0,1.45,30.08,34,34,Francky,Cube (Intel G860),2012,0.4,50000,1536,14,133,40,12,7,17,56
Dolan and Nephews,1,1,0,1.54,22.89,34,17,Andy,Cube (Intel G860),2015,0.5,50000,1536,11,83,19,33,1,4,26
Dolls,1,0,0,0.72,32.03,0,0,Ali Arous,Cube (Intel G860),2011,0.462,50000,1536,70,281,90,147,17,18,8
Dome of Circus,1,0,0,1.54,48.78,0,0,Gareev,Cube (Intel G860),2012,0.431,50000,1536,11,41,20,19,1,1,0
Dominant Strings,1,0,0,0.8,34.7,0,0,Coach UTN FRSF,Cube (Intel G860),2012,4.241,50000,1536,59,317,110,37,26,60,84
Domino,1,1,0,0.93,57.29,34,34,Bin Jin,Cube (Intel G860),2009,3,10000,1536,45,192,110,33,35,4,10
DOMINO,1,1,0,1.57,25.51,34,34,Gầy  :)),Cube (Intel G860),2015,1,50000,1536,10,89,24,32,10,1,22
Domino's effect,1,1,0,1.6,21.05,1,17,Piotr Jagiełło,Cube (Intel G860),2016,1,50000,1536,9,57,12,31,2,2,10
Dominoes,1,3,0,0.54,22.63,26,26,Brian Bi,Cube (Intel G860),2009,0.104,50000,1536,108,760,172,483,33,26,46
DONALDO,1,3,0,0.18,26.97,8,11,Bidhan,Cube (Intel G860),2012,0.358,50000,1536,415,3203,864,1118,205,341,675
Door Enclosure,2,0,0,0,76.92,0,0,[Retired],Cube (Intel G860),2011,0.1,200,1536,27,39,30,0,4,4,1
Doors and Penguins,1,5,0,0.36,28.77,15,15,Daniel Gómez Didier,Cube (Intel G860),2008,0.162,50000,1536,183,2117,609,900,208,193,206
Dortmund Dilemma,1,1,0,1.54,39.47,17,34,Bidhan,Cube (Intel G860),2014,3,50000,1536,11,38,15,21,2,0,0
Dos pintores y una pieza,2,0,0,0,52.94,0,0,Coach UTN FRSF,Cube (Intel G860),2015,1,50000,1536,12,34,18,7,4,5,0
Dot Product Maximization,1,3,0,0.88,18.73,17,17,gustav,Cube (Intel G860),2010,0.1,50000,1536,50,646,121,414,36,19,56
DOTA HEROES,1,25,4,0.02,46.13,2,4,cegprakash,Cube (Intel G860),2011,0.208,50000,1536,4682,11951,5513,4039,655,503,1229
Dots,2,0,1,0,59.12,1,1,Shipu Ahamed,Cube (Intel G860),2013,1,50000,1536,93,181,107,55,12,2,5
Double Near Palindromes,1,0,0,0.17,33.72,0,0,Daniel Gómez Didier,Cube (Intel G860),2008,1.2,50000,1536,426,1628,549,797,75,144,62
Double Primes,2,0,0,0,28.99,0,0,albertg,Cube (Intel G860),2014,1,50000,1536,29,169,49,80,9,26,5
Double Queue,2,0,0,0,41.71,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.2,50000,1536,54,175,73,54,9,14,25
Double Sorting,1,0,0,1.57,8.9,0,0,Bin Jin,Cube (Intel G860),2009,0.2,50000,1536,10,191,17,111,27,10,26
Double Time,1,0,1,1.33,45.83,1,1,Andres Tellez,Cube (Intel G860),2011,4.615,50000,1536,19,47,21,4,1,14,7
Double Vision,1,0,0,0.82,55.93,0,0,Wanderley Guimarăes,Cube (Intel G860),2006,0.2,50000,1536,56,118,66,25,15,5,4
Doubled Numbers,1,1,0,0.41,47.53,17,17,Reinier César Mujica Hdez,Cube (Intel G860),2008,0.98,3072,1536,152,425,202,86,21,21,91
Dr. Sheldon cooper and Pseudo code,2,0,0,0,83.33,0,0,Najmuzzaman,Cube (Intel G860),2014,1,50000,1536,3,6,5,0,1,0,0
Dracula,1,3,0,0.56,20.42,17,21,Paulo Costa,Cube (Intel G860),2012,3.139,50000,1536,102,617,126,267,38,64,122
Dragon Curves,1,1,0,0.4,50,1,34,Prasanna,Cube (Intel G860),2007,0.215,50000,1536,159,382,191,59,41,39,52
Dragons,2,0,0,0,49.42,0,0,Shafaet,Cube (Intel G860),2013,1,50000,1536,47,257,127,108,11,10,1
Drastic Grapes,1,0,0,1.05,31.76,0,0,Venezuelan Programming League,Cube (Intel G860),2012,1,50000,1536,35,148,47,67,7,17,10
Drastic Race,1,0,0,1,35.2,0,0,Venezuelan Programming League,Cube (Intel G860),2012,1,50000,1536,39,125,44,72,3,2,4
Draw Mountains,1,2,0,0.24,42.4,17,1,Pablo Ariel Heiber,Cube (Intel G860),2010,1.919,50000,1536,297,908,385,334,46,121,22
Draw Rectangle,2,0,0,0,40.82,0,0,mohamed gamal,Cube (Intel G860),2012,1,50000,1536,19,49,20,26,1,2,0
Draw Skyline Graph,1,2,0,0.67,19.95,21,13,Rishav Goyal,Cube (Intel G860),2014,0.513,50000,1536,78,767,153,283,44,51,231
DRAW TABLE,1,2,0,1.23,48.72,17,1,Tensor,Cube (Intel G860),2014,1,50000,1536,24,78,38,18,3,4,12
DRAWING IT,2,0,0,0,48.46,0,0,cegprakash,Cube (Intel G860),2011,0.15,300,1536,57,227,110,34,61,21,1
Drawing Lines,1,2,0,1.03,18.48,26,17,Md. Najim Ahmed,Cube (Intel G860),2015,1,50000,1536,37,276,51,149,18,21,37
DRAWING NUMBERS,2,0,0,0,20,0,0,cegprakash,Cube (Intel G860),2013,2,50000,1536,2,10,2,8,0,0,0
Drawing Quadrilaterals,1,0,0,0.94,12.64,0,0,Pablo Ariel Heiber,Cube (Intel G860),2010,6.986,50000,1536,44,522,66,255,31,50,120
Drawing triangles,1,0,0,1.6,6.9,0,0,Fidel Schaposnik,Cube (Intel G860),2016,2,50000,1536,9,203,14,52,11,23,103
Drawing Triangles with Brainf##k,1,0,0,0.96,51.75,0,0,Tjandra Satria Gunawan,Cube (Intel G860),2012,0.192,50000,1536,42,114,59,13,0,9,33
Drilling,1,0,0,0.76,17.19,0,0,Race with time,Cube (Intel G860),2009,0.233,50000,1536,64,512,88,219,27,20,158
"Drink, on Ice",1,0,0,0.15,43.29,9,9,Wanderley Guimarăes,Cube (Intel G860),2007,0.117,50000,1536,504,1282,555,608,60,52,5
DRIVE,1,0,0,1.9,5.88,0,0,Troika::Bytes,Cube (Intel G860),2012,0.1,50000,1536,1,17,1,11,1,0,4
Drive through MegaCity,1,0,0,1.36,25,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,7,50000,1536,18,132,33,27,7,34,31
Driving Direction,1,0,0,1.82,16.67,0,0,Race with time,Cube (Intel G860),2010,0.778,50000,1536,3,18,3,0,5,10,0
Drop the Triples,1,3,0,0.55,27.33,17,23,Camilo Andrés Varela León,Cube (Intel G860),2007,3,50000,1536,104,516,141,185,32,31,122
Druid and Queries,2,0,0,0,42.86,0,0,eagle93,Cube (Intel G860),2014,1,50000,1536,14,35,15,10,7,0,3
Drunk Game,1,2,0,1.38,35.09,17,17,darkshadows,Cube (Intel G860),2014,1,50000,1536,17,57,20,17,2,8,10
DUGDUG,1,0,0,1,21.15,0,0,Min2,Cube (Intel G860),2012,0.15,50000,1536,39,279,59,79,24,12,105
Dukkar and Pikka,1,3,0,0.29,57.72,6,26,NISHANT RAJ,Cube (Intel G860),2014,0.1,50000,1536,236,622,359,127,25,41,69
Dukker The Topper,2,0,0,0,25.33,0,0,NISHANT RAJ,Cube (Intel G860),2014,0.127,50000,1536,13,75,19,15,2,6,33
Dungeon of Death,1,11,0,0.07,43.4,8,23,Kashyap KBR,Cube (Intel G860),2005,1,50000,1536,1085,3548,1540,1321,196,295,193
Durins Day,1,0,0,1.11,49.32,0,0,darkshadows,Cube (Intel G860),2014,1,50000,1536,31,73,36,21,1,5,2
Dwarven Sniper´s Hunting,1,0,0,1.67,55.56,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,0.1,50000,1536,7,18,10,8,0,0,0
Dynamic Assignment Problem,1,0,0,1.74,53.91,0,0,xiaodao,Cube (Intel G860),2012,1,50000,1536,5,115,62,22,4,2,25
Dynamic Congruence Equation System,1,0,0,1.74,43.33,50,50,xiaodao,Cube (Intel G860),2011,0.1,50000,1536,5,30,13,0,4,1,12
Dynamic Graph Connectivity,1,2,0,0.93,25.62,50,34,Andrey Naumenko,Cube (Intel G860),2011,0.347,50000,1536,45,281,72,33,29,23,123
Dynamic LCA,1,3,0,0.4,26.53,21,26,Andrey Naumenko,Cube (Intel G860),2011,0.367,50000,1536,157,1451,385,243,105,201,515
Dynamic Tree Connectivity,1,3,0,0.38,22.64,34,13,Andrey Naumenko,Cube (Intel G860),2011,0.395,50000,1536,167,1904,431,256,105,403,705
Dynamically-Rooted Tree,1,6,0,0.48,34.35,17,20,Hasan Jaddouh,Cube (Intel G860),2013,1,50000,1536,125,626,215,277,31,56,45
Dyslexic Gollum,1,3,0,0.52,30.47,23,28,Varun Jalan,Cube (Intel G860),2012,2,50000,1536,112,873,266,520,32,30,25
Dyzio,1,3,0,0.08,31.32,21,17,Adam Dzedzej,Cube (Intel G860),2004,1.903,50000,1536,936,3598,1127,1762,236,370,101
E - Football Team,1,0,0,1.67,26.47,0,0,Alvaro Javier Medina Balboa,Cube (Intel G860),2010,5,50000,1536,7,34,9,22,0,2,1
E - Publish of Perish,1,0,0,0.11,40.18,0,0,Alvaro Javier Medina Balboa,Cube (Intel G860),2010,0.27,50000,1536,689,1914,769,914,137,53,41
E 23 Stairs pattern,1,0,0,0.48,38.41,0,0,Olson Ortiz,Cube (Intel G860),2012,0.529,50000,1536,125,565,217,269,39,14,26
Eagle and Assassin’s Creed,2,0,0,0,46.61,0,0,eagle93,Cube (Intel G860),2014,1,50000,1536,50,118,55,48,13,2,0
Eagle and Dogs,1,3,1,0.75,18.24,34,34,eagle93,Cube (Intel G860),2015,1,50000,1536,66,499,91,139,20,165,84
Earth Observation with a Mobile Robot Team,1,0,0,1.6,40,0,0,Camilo Andrés Varela León,Cube (Intel G860),2007,0.829,50000,1536,9,24,9,5,10,0,0
Earthquakes,1,0,0,1.31,35.94,0,0,Duc,Cube (Intel G860),2009,0.1,50000,1536,20,64,23,25,5,2,9
Easiest Loop 1,1,0,0,0.21,48,1,34,AvmnuSng,Cube (Intel G860),2014,0.119,50000,1536,332,998,479,213,74,73,157
Easter festival date,2,0,0,0,26.67,0,0,legrand,Cube (Intel G860),2013,1,5000,1536,15,59,16,30,3,2,6
Easy as Cake,2,0,0,0,75.11,0,0,Shafaet,Cube (Intel G860),2013,1,50000,1536,237,683,513,91,44,34,1
Easy Calculation,1,9,0,0.07,36.4,7,9,Saransh Bansal,Cube (Intel G860),2012,0.286,50000,1536,1054,4423,1610,1904,183,63,660
Easy Dijkstra Problem,2,30,4,0,37.13,7,4,Robert Rychcicki,Cube (Intel G860),2009,0.15,50000,1536,3236,14540,5399,4849,1549,1783,949
Easy Equation,2,0,0,0,30.23,0,0,Md Abdul Alim,Cube (Intel G860),2014,2,50000,1536,17,70,23,27,7,3,10
Easy Factorials,1,9,1,0.79,18.8,26,26,[Lakshman],Cube (Intel G860),2015,5,50000,1536,60,1080,203,412,69,97,299
Easy Factorials,2,0,0,0,6.98,0,0,Azat Taryhchiyev,Cube (Intel G860),2011,0.152,50000,1536,12,215,15,69,17,60,54
Easy Factorization,2,3,0,0,26.97,12,6,Phyllipe Medeiros,Cube (Intel G860),2012,0.654,50000,1536,255,2310,623,541,101,202,842
Easy Fibonacci,2,0,0,0,13.97,17,1,Lucas,Cube (Intel G860),2017,0.5,50000,1536,18,179,25,32,27,10,85
Easy Game,2,0,0,0,50.43,0,0,Tii,Cube (Intel G860),2010,0.109,50000,1536,42,115,58,38,18,0,1
Easy GCD,1,0,0,1.74,21.74,0,0,Jamil Siam,Cube (Intel G860),2017,2,50000,1536,5,23,5,17,0,0,1
Easy Jug,1,14,1,0.05,43.64,5,14,Mayank Tuteja,Cube (Intel G860),2013,0.187,50000,1536,1489,3928,1714,1758,225,53,168
Easy Longest Common Subsequence,2,4,0,0,57.51,5,5,Omar ElAzazy,Cube (Intel G860),2012,2,50000,1536,666,1558,896,450,126,56,21
Easy Longest Common Substring,1,1,0,0.56,21.73,30,17,刘启鹏,Cube (Intel G860),2010,0.136,50000,1536,101,842,183,247,60,132,219
Easy Longest Increasing Subsequence,2,41,3,0,44.19,5,7,Omar ElAzazy,Cube (Intel G860),2012,1.948,50000,1536,3013,9870,4362,4508,660,226,87
Easy Marks,2,2,0,0,69.54,1,1,imranziad,Cube (Intel G860),2015,0.5,50000,1536,218,476,331,113,20,11,0
EASY MATH,1,0,0,0.26,21.38,0,0,Devil D,Cube (Intel G860),2012,0.1,20000,1536,272,1791,383,582,142,126,557
Easy modified sudoku ,2,3,0,0,11.05,17,17,hanstan,Cube (Intel G860),2016,0.1,50000,1536,93,1511,167,708,126,51,459
Easy Odd Sum,2,5,3,0,42.09,3,3,Ruhan Habib,Cube (Intel G860),2015,0.5,50000,1536,768,2162,910,886,147,78,136
Easy One For Cartman,2,0,0,0,63.92,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,56,97,62,11,18,6,0
Easy Password,1,0,1,0.99,5.07,17,17,dce coders,Cube (Intel G860),2013,0.5,50000,1536,40,1419,72,600,129,330,285
Easy Powers,2,0,0,0,38.69,0,0,Omar ElAzazy,Cube (Intel G860),2012,0.319,50000,1536,59,168,65,74,18,10,1
Easy Problem,1,0,0,0.17,35.36,17,1,adrian,Cube (Intel G860),2004,3,50000,1536,439,1564,553,802,94,103,12
Easy Programming Tutorials,1,0,0,0.27,28.5,0,0,kojak_,Cube (Intel G860),2012,2,50000,1536,251,972,277,591,50,37,16
Easy Queue,2,0,0,0,16.03,0,0,Lucas,Cube (Intel G860),2017,0.5,50000,1536,39,443,71,65,85,86,136
Easy Sequence!,1,0,0,0.49,24.53,0,0,zingoba,Cube (Intel G860),2012,0.737,50000,1536,123,1064,261,469,56,140,138
Easy Sorting,2,0,0,0,45.07,1,5,Simon,Cube (Intel G860),2005,0.992,8083,1536,1465,4895,2206,683,685,802,517
Easy Stack,2,0,0,0,25.94,0,0,Lucas,Cube (Intel G860),2017,0.5,50000,1536,69,293,76,60,17,69,71
Easy sudoku,2,4,0,0,33.07,30,17,Rafał Nowak,Cube (Intel G860),2007,0.139,5000,1536,457,1914,633,651,223,152,252
Easy Task,2,0,0,0,76.32,0,0,eagle93,Cube (Intel G860),2014,1,50000,1536,32,76,58,16,1,1,0
Easy Wavy Routes,2,0,0,0,17.8,0,0,kojak_,Cube (Intel G860),2013,2,50000,1536,19,118,21,88,9,0,0
Easy!!!,2,0,0,0,48.98,0,0,Mohamed Ali,Cube (Intel G860),2013,0.117,50000,1536,42,98,48,39,8,0,3
Eat a Good Meal,2,0,0,0,71.43,0,0,Ben Dilts,Cube (Intel G860),2012,0.4,50000,1536,7,14,10,2,2,0,0
Eat all the brownies !,1,5,0,0.08,41.71,6,23,Pandian,Cube (Intel G860),2013,0.39,50000,1536,902,2448,1021,999,140,66,218
Eat Pray Love,1,3,0,1.1,75.38,12,23,imranziad,Cube (Intel G860),2017,1,50000,1536,32,65,49,5,3,4,4
Eating Puzzle,2,0,0,0,24.79,0,0,[UNI]Jonathans,Cube (Intel G860),2013,1.1,50000,1536,24,121,30,59,8,10,14
Eclipse,1,1,0,1.43,5.39,50,50,Marco Gallotta,Cube (Intel G860),2008,30,50000,1536,15,408,22,323,19,42,2
Ecstasy,1,3,0,0.92,29.05,1,1,imranziad,Cube (Intel G860),2015,0.5,50000,1536,46,179,52,109,8,2,6
Ecstatic Super Mario,2,0,0,0,60.87,0,0,imranziad,Cube (Intel G860),2015,1,50000,1536,14,22,13,7,2,0,0
Edge,1,1,0,0.18,60.45,1,1,Wanderley Guimarăes,Cube (Intel G860),2007,0.324,50000,1536,403,756,457,163,44,50,42
Edge Detection,1,0,0,1.7,54.55,0,0,abdelkarim,Cube (Intel G860),2013,0.375,50000,1536,6,11,6,2,1,1,1
Edit distance,1,148,1,0.01,33.7,12,17,Mislav Balunović,Cube (Intel G860),2010,15,50000,1536,7961,33376,11248,10629,2185,6810,2480
Edit Distance,1,1,0,0.8,19.84,17,17,Pablo Ariel Heiber,Cube (Intel G860),2010,0.123,50000,1536,59,383,76,208,11,23,65
Edit Distance Again,1,15,4,0.04,41.79,5,6,Paulo Costa,Cube (Intel G860),2012,1,50000,1536,1947,5530,2311,1912,441,306,553
Edit Distance Variant 1,2,0,0,0,33.33,0,0,Coach UTN FRSF,Cube (Intel G860),2011,1,50000,1536,9,33,11,15,0,7,0
Edit Distance Variant 2,2,0,0,0,54.84,0,0,Coach UTN FRSF,Cube (Intel G860),2011,0.115,50000,1536,17,31,17,9,3,2,0
Editor,1,0,0,0.89,46.28,0,0,Adrian Kuegel,Cube (Intel G860),2004,0.416,50000,1536,49,121,56,15,0,1,49
